"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
0,10,0.054,,,,,
0,20,0.106,,,,,
0,30,0.155,,,,,
0,40,0.201,,,,,
0,50,0.244,,,,,
0,60,0.285,,,,,
0,70,0.319,,,,,
