"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
25,0.0169,0.0,0.0,+-0.01,0.1%,,
25,0.4795,0.0779,0.9687,+-0.01,0.1%,,
25,0.5922,0.1044,0.9755,+-0.01,0.1%,,
25,0.7677,0.1615,0.9823,+-0.01,0.1%,,
25,0.9026,0.2221,0.986,+-0.01,0.1%,,
25,0.9966,0.2803,0.9884,+-0.01,0.1%,,
25,1.0515,0.3524,0.9895,+-0.01,0.1%,,
25,1.0802,0.4102,0.9899,+-0.01,0.1%,,
25,1.124,0.6005,0.9906,+-0.01,0.1%,,
25,1.1418,0.7942,0.9908,+-0.01,0.1%,,
25,1.148,0.9362,0.9928,+-0.01,0.1%,,
25,1.1566,1.0,1.0,+-0.01,0.1%,,
