"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
188.3,19.42,0.0093,0.99776,,,,
188.3,30.31,0.0141,0.9986,,,,
188.3,49.56,0.0231,0.9992,,,,
188.3,99.78,0.0446,0.99957,,,,
188.3,150.3,0.0679,0.99964,,,,
188.3,201.0,0.0843,0.99973,,,,
188.3,252.1,0.1032,0.99971,,,,
