"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
61.5,50,0.0,0.0,,,,
60.4,50,0.0256,0.0717,,,,
59.1,50,0.0579,0.149,,,,
56.8,50,0.123,0.283,,,,
53.2,50,0.252,0.464,,,,
49.6,50,0.449,0.639,,,,
47.9,50,0.603,0.735,,,,
46.6,50,0.766,0.827,,,,
46.0,50,0.862,0.886,,,,
45.9,50,0.9166,0.9255,,,,
45.7,50,0.99219,0.99241,,,,
45.7,50,1.0,1.0,,,,
