"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
35,11.0,0.902,,0.2,0.3,0.0025,0.0025
35,17.4,0.816,,0.2,0.3,0.0025,0.0025
35,28.5,0.692,,0.2,0.3,0.0025,0.0025
35,35.9,0.604,,0.2,0.3,0.0025,0.0025
35,45.6,0.48,,0.2,0.3,0.0025,0.0025
35,59.3,0.275,,0.2,0.3,0.0025,0.0025
35,63.4,0.214,,0.2,0.3,0.0025,0.0025
35,67.7,0.148,,0.2,0.3,0.0025,0.0025
35,69.8,0.105,,0.2,0.3,0.0025,0.0025
35,70.5,0.053,,0.2,0.3,0.0025,0.0025
35,72.0,0.025,,0.2,0.3,0.0025,0.0025
