"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
358.88,101.32,0.0087,0.0133,+-0.02,+-0.01,+-0.001,+-0.001
358.37,101.32,0.0154,0.0359,+-0.02,+-0.01,+-0.001,+-0.001
357.88,101.32,0.0211,0.0567,+-0.02,+-0.01,+-0.001,+-0.001
357.31,101.32,0.0269,0.0797,+-0.02,+-0.01,+-0.001,+-0.001
356.46,101.32,0.0369,0.1115,+-0.02,+-0.01,+-0.001,+-0.001
355.83,101.32,0.0471,0.1365,+-0.02,+-0.01,+-0.001,+-0.001
354.31,101.32,0.0714,0.1967,+-0.02,+-0.01,+-0.001,+-0.001
351.56,101.32,0.1331,0.3156,+-0.02,+-0.01,+-0.001,+-0.001
350.59,101.32,0.1642,0.3509,+-0.02,+-0.01,+-0.001,+-0.001
349.53,101.32,0.2143,0.392,+-0.02,+-0.01,+-0.001,+-0.001
348.85,101.32,0.2513,0.4196,+-0.02,+-0.01,+-0.001,+-0.001
348.19,101.32,0.3045,0.4512,+-0.02,+-0.01,+-0.001,+-0.001
347.73,101.32,0.352,0.4764,+-0.02,+-0.01,+-0.001,+-0.001
347.39,101.32,0.3976,0.4996,+-0.02,+-0.01,+-0.001,+-0.001
347.14,101.32,0.4468,0.521,+-0.02,+-0.01,+-0.001,+-0.001
346.92,101.32,0.5124,0.5494,+-0.02,+-0.01,+-0.001,+-0.001
346.83,101.32,0.5728,0.5774,+-0.02,+-0.01,+-0.001,+-0.001
346.81,101.32,0.582,0.582,+-0.02,+-0.01,+-0.001,+-0.001
346.85,101.32,0.6302,0.606,+-0.02,+-0.01,+-0.001,+-0.001
346.92,101.32,0.6732,0.6292,+-0.02,+-0.01,+-0.001,+-0.001
347.0,101.32,0.7087,0.6476,+-0.02,+-0.01,+-0.001,+-0.001
347.21,101.32,0.7525,0.6752,+-0.02,+-0.01,+-0.001,+-0.001
347.45,101.32,0.7858,0.7,+-0.02,+-0.01,+-0.001,+-0.001
348.02,101.32,0.8457,0.7516,+-0.02,+-0.01,+-0.001,+-0.001
348.72,101.32,0.8958,0.8072,+-0.02,+-0.01,+-0.001,+-0.001
349.13,101.32,0.9181,0.838,+-0.02,+-0.01,+-0.001,+-0.001
349.82,101.32,0.9502,0.8913,+-0.02,+-0.01,+-0.001,+-0.001
350.22,101.32,0.9655,0.9203,+-0.02,+-0.01,+-0.001,+-0.001
350.93,101.32,0.9901,0.9724,+-0.02,+-0.01,+-0.001,+-0.001
