"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
100.6,73,0.0,0.0,,,,
100.6,155,0.1782,0.5524,,,,
100.6,207,0.2742,0.6863,,,,
100.6,219,0.2951,,,,,
100.6,326,0.4841,0.8277,,,,
100.6,334,0.4978,,,,,
100.6,401,0.5955,0.8639,,,,
100.6,449,0.6648,0.8879,,,,
100.6,516,0.7536,0.9152,,,,
100.6,584,0.8314,0.9267,,,,
100.6,585,0.8318,0.937,,,,
100.6,636,0.8858,0.9481,,,,
100.6,639,0.8875,0.9524,,,,
100.6,664,0.9135,0.9588,,,,
100.6,712,0.9541,0.9788,,,,
100.6,723,0.9626,,,,,
