"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
298.15,97.6,0.0,,,,,
298.15,110.7,0.0768,,,,,
298.15,123.1,0.1572,,,,,
298.15,132.6,0.2462,,,,,
298.15,139.0,0.3173,,,,,
298.15,145.5,0.3973,,,,,
298.15,150.3,0.4633,,,,,
298.15,152.9,0.5032,,,,,
298.15,155.4,0.5563,,,,,
298.15,157.8,0.6041,,,,,
298.15,159.0,0.6539,,,,,
298.15,160.8,0.7036,,,,,
298.15,161.8,0.7772,,,,,
298.15,163.0,0.8572,,,,,
298.15,163.2,0.9299,,,,,
298.15,162.0,1.0,,,,,
