"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
137.8,13.61,0.025,0.652,,,,
137.8,27.22,0.06,0.799,,,,
137.8,40.84,0.095,0.846,,,,
137.8,54.45,0.129,0.871,,,,
137.8,68.06,0.163,0.885,,,,
137.8,85.08,0.205,0.894,,,,
137.8,102.09,0.247,0.897,,,,
137.8,119.11,0.289,0.896,,,,
