"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.6,62.3,0.0883,,0.1,,,
30.5,69.06,0.0883,,0.1,,,
40.3,81.76,0.0883,,0.1,,,
49.4,94.6,0.0883,,0.1,,,
59.8,105.0,0.0883,,0.1,,,
69.6,116.4,0.0883,,0.1,,,
79.5,122.9,0.0883,,0.1,,,
