"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
255.4,0.3634,0.0953,0.338,0.015,0.0005,,
255.4,0.3637,0.0946,0.3389,0.015,0.0005,,
255.4,0.4282,0.1534,0.4648,0.015,0.0005,,
255.4,0.4289,0.1536,0.467,0.015,0.0005,,
255.4,0.5197,0.2376,0.5986,0.015,0.0005,,
255.4,0.521,0.2371,0.6015,0.015,0.0005,,
255.4,0.5797,0.2923,0.6589,0.015,0.0005,,
255.4,0.5807,0.2929,0.6604,0.015,0.0005,,
255.4,0.5821,0.2916,0.6593,0.015,0.0005,,
255.4,0.6669,0.3672,0.7279,0.015,0.0005,,
255.4,0.6679,0.3675,0.7299,0.015,0.0005,,
255.4,0.6712,0.3692,0.7294,0.015,0.0005,,
255.4,0.7649,0.4494,0.7876,0.015,0.0005,,
255.4,0.7664,0.4491,0.7878,0.015,0.0005,,
255.4,0.7822,0.4643,0.7985,0.015,0.0005,,
255.4,0.7945,0.476,0.8048,0.015,0.0005,,
255.4,0.933,0.5871,0.8613,0.015,0.0005,,
255.4,0.9387,0.5921,0.8632,0.015,0.0005,,
255.4,0.9927,0.6325,0.8814,0.015,0.0005,,
255.4,0.9942,0.6339,0.8839,0.015,0.0005,,
255.4,1.006,0.6376,0.8846,0.015,0.0005,,
255.4,1.1112,0.7246,0.9167,0.015,0.0005,,
255.4,1.1165,0.7283,0.9175,0.015,0.0005,,
255.4,1.1188,0.7283,0.9173,0.015,0.0005,,
255.4,1.2079,0.7955,0.9405,0.015,0.0005,,
255.4,1.2082,0.7982,0.9415,0.015,0.0005,,
255.4,1.2123,0.7983,0.9406,0.015,0.0005,,
255.4,1.3206,0.878,0.9642,0.015,0.0005,,
255.4,1.3226,0.8782,0.9634,0.015,0.0005,,
