"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
24.5,20,0.0,0.0,0.02,,0.0005,0.0005
20.0,20,0.02,0.131,0.02,,0.0005,0.0005
15.0,20,0.052,0.24,0.02,,0.0005,0.0005
13.0,20,0.092,0.341,0.02,,0.0005,0.0005
5.0,20,0.142,0.441,0.02,,0.0005,0.0005
0.0,20,0.211,0.531,0.02,,0.0005,0.0005
-19.08,20,1.0,1.0,0.02,,0.0005,0.0005
