"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
393.15,32.9,0.0,,+-0.01,+-0.003,,
393.15,33.05,0.089,,+-0.01,+-0.003,,
393.15,32.35,0.2442,,+-0.01,+-0.003,,
393.15,31.24,0.373,,+-0.01,+-0.003,,
393.15,29.83,0.4952,,+-0.01,+-0.003,,
393.15,28.94,0.5566,,+-0.01,+-0.003,,
393.15,28.12,0.6052,,+-0.01,+-0.003,,
393.15,27.37,0.6425,,+-0.01,+-0.003,,
393.15,25.66,0.714,,+-0.01,+-0.003,,
393.15,23.4,0.789,,+-0.01,+-0.003,,
393.15,20.06,0.8726,,+-0.01,+-0.003,,
393.15,16.05,0.9507,,+-0.01,+-0.003,,
393.15,14.57,0.9762,,+-0.01,+-0.003,,
393.15,12.98,1.0,,+-0.01,+-0.003,,
