"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
323.156,395.77,0.03824,,,,,
323.156,386.17,0.09973,,,,,
323.156,370.87,0.1931,,,,,
323.156,330.76,0.36468,,,,,
323.156,299.61,0.46485,,,,,
323.156,258.69,0.56864,,,,,
323.156,209.87,0.67226,,,,,
323.156,161.63,0.76139,,,,,
323.156,91.63,0.87313,,,,,
