"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
369.7,101.32,0.0065,0.0157,,,,
369.37,101.32,0.0236,0.0437,,,,
369.0,101.32,0.0493,0.0818,,,,
368.71,101.32,0.0691,0.1118,,,,
368.37,101.32,0.1086,0.1581,,,,
368.12,101.32,0.1463,0.1993,,,,
367.94,101.32,0.179,0.2289,,,,
367.86,101.32,0.2058,0.2507,,,,
367.78,101.32,0.2407,0.2749,,,,
367.73,101.32,0.2962,0.2982,,,,
367.74,101.32,0.3375,0.32,,,,
367.77,101.32,0.3834,0.3442,,,,
367.82,101.32,0.4263,0.3633,,,,
367.91,101.32,0.4654,0.3804,,,,
367.98,101.32,0.4816,0.3953,,,,
368.03,101.32,0.4907,0.4,,,,
368.05,101.32,0.492,0.4009,,,,
368.06,101.32,0.5173,0.4012,,,,
368.18,101.32,0.5283,0.4101,,,,
368.22,101.32,0.5513,0.4205,,,,
368.36,101.32,0.5727,0.4338,,,,
368.55,101.32,0.6093,0.4534,,,,
368.76,101.32,0.627,0.4711,,,,
369.3,101.32,0.6666,0.5016,,,,
369.85,101.32,0.6992,0.5322,,,,
370.58,101.32,0.7376,0.5712,,,,
371.42,101.32,0.7729,0.6156,,,,
372.11,101.32,0.7985,0.6504,,,,
372.84,101.32,0.8232,0.6854,,,,
373.56,101.32,0.8478,0.7201,,,,
374.34,101.32,0.8732,0.759,,,,
375.46,101.32,0.8977,0.7981,,,,
376.35,101.32,0.9176,0.8359,,,,
377.31,101.32,0.9425,0.8843,,,,
378.15,101.32,0.9664,0.9298,,,,
