"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
372.27,14.5,0.0,0.0,+-0.01,,,
365.49,14.5,0.133,0.232,+-0.01,,,
365.4,14.5,0.134,0.24,+-0.01,,,
353.37,14.5,0.378,0.579,+-0.005,,,
350.41,14.5,0.436,0.648,+-0.005,,,
347.57,14.5,0.505,0.703,+-0.005,,,
336.76,14.5,0.796,0.902,+-0.005,,,
335.73,14.5,0.834,0.925,+-0.005,,,
335.39,14.5,0.835,0.937,+-0.005,,,
333.0,14.5,0.945,0.978,+-0.005,,,
330.0,14.5,1.0,1.0,+-0.005,,,
