"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.2,27.4,0.622,,0.1,,,
35.1,33.4,0.622,,0.1,,,
50.3,43.2,0.622,,0.1,,,
69.4,56.9,0.622,,0.1,,,
79.6,64.3,0.622,,0.1,,,
99.2,79.44,0.622,,0.1,,,
