"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
99.2,101.3,0.0098,0.0469,+-0.02,,,
97.79,101.3,0.0269,0.1105,+-0.02,,,
85.63,101.3,0.1303,0.4117,+-0.02,,,
80.5,101.3,0.2995,0.6225,+-0.02,,,
78.53,101.3,0.4112,0.6628,+-0.02,,,
76.84,101.3,0.5641,0.7206,+-0.02,,,
76.36,101.3,0.65,0.7437,+-0.02,,,
75.98,101.3,0.7232,0.7608,+-0.02,,,
76.37,101.3,0.8209,0.8035,+-0.02,,,
76.78,101.3,0.8787,0.8327,+-0.02,,,
77.31,101.3,0.941,0.8776,+-0.02,,,
78.6,101.3,0.9809,0.9325,+-0.02,,,
