"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
30,120.7,0.0509,,,0.5,+-1%,
30,218.1,0.08345,,,0.5,+-1%,
30,297.5,0.1051,,,0.5,+-1%,
