"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
189.9,20.47,0.0499,0.9836,,,,
189.9,29.73,0.073,0.9877,,,,
189.9,39.9,0.0967,0.9898,,,,
189.9,50.2,0.1198,0.9903,,,,
