"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
113.93,760,0.838,0.82,,,,
114.0,760,0.832,0.814,,,,
113.4,760,0.695,0.689,,,,
113.28,760,0.633,0.633,,,,
113.22,760,0.617,0.622,,,,
113.41,760,0.579,0.59,,,,
113.42,760,0.558,0.568,,,,
113.6,760,0.495,0.505,,,,
113.51,760,0.43,0.465,,,,
114.07,760,0.368,0.406,,,,
114.0,760,0.335,0.377,,,,
114.5,760,0.263,0.307,,,,
114.7,760,0.232,0.276,,,,
115.52,760,0.16,0.206,,,,
116.23,760,0.096,0.128,,,,
116.3,760,0.084,0.108,,,,
116.4,760,0.068,0.1,,,,
116.57,760,0.06,0.08,,,,
