"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
370.84,101.32,0.034,0.0125,,,,
371.87,101.32,0.1018,0.028,,,,
373.04,101.32,0.1713,0.037,,,,
373.37,101.32,0.1895,0.0394,,,,
374.66,101.32,0.2559,0.0482,,,,
375.19,101.32,0.281,0.0517,,,,
375.57,101.32,0.2973,0.054,,,,
377.13,101.32,0.3629,0.0643,,,,
377.88,101.32,0.3925,0.0689,,,,
378.63,101.32,0.4205,0.0738,,,,
379.58,101.32,0.4495,0.0804,,,,
380.94,101.32,0.4909,0.09,,,,
381.3,101.32,0.5034,0.0919,,,,
382.56,101.32,0.535,0.101,,,,
384.2,101.32,0.5794,0.1123,,,,
386.18,101.32,0.6203,0.1292,,,,
387.89,101.32,0.6526,0.1422,,,,
391.66,101.32,0.715,0.1764,,,,
394.52,101.32,0.752,0.204,,,,
398.42,101.32,0.7919,0.2467,,,,
409.01,101.32,0.8694,0.3717,,,,
411.01,101.32,0.8842,0.4022,,,,
416.33,101.32,0.9155,0.4908,,,,
419.6,101.32,0.932,0.551,,,,
423.03,101.32,0.947,0.6199,,,,
424.61,101.32,0.9533,0.6537,,,,
428.22,101.32,0.9666,0.7361,,,,
