"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
41.55,30,0.0,0.0,0.02,,0.0005,0.0005
40.0,30,0.01,0.056,0.02,,0.0005,0.0005
35.0,30,0.042,0.169,0.02,,0.0005,0.0005
30.0,30,0.077,0.261,0.02,,0.0005,0.0005
25.0,30,0.122,0.353,0.02,,0.0005,0.0005
20.0,30,0.179,0.445,0.02,,0.0005,0.0005
15.0,30,0.251,0.531,0.02,,0.0005,0.0005
10.0,30,0.349,0.611,0.02,,0.0005,0.0005
5.0,30,0.484,0.698,0.02,,0.0005,0.0005
0.0,30,0.684,0.808,0.02,,0.0005,0.0005
-3.01,30,1.0,1.0,0.02,,0.0005,0.0005
