"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
298.15,66.969,1.0,,,,,
298.15,64.891,0.938,,,,,
298.15,56.283,0.73,,,,,
298.15,51.738,0.649,,,,,
298.15,44.641,0.515,,,,,
298.15,35.199,0.341,,,,,
298.15,23.896,0.141,,,,,
298.15,14.266,0.0,,,,,
