"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-20.2,2.97,0.0,0.0,+-0.05,0.2%,,
-20.2,4.5,0.076,0.404,+-0.05,0.2%,,
-20.2,6.2,0.153,0.593,+-0.05,0.2%,,
-20.2,8.0,0.244,0.675,+-0.05,0.2%,,
-20.2,10.2,0.354,0.761,+-0.05,0.2%,,
-20.2,11.8,0.44,0.804,+-0.05,0.2%,,
-20.2,13.7,0.543,0.846,+-0.05,0.2%,,
-20.2,15.8,0.704,0.902,+-0.05,0.2%,,
-20.2,17.7,0.846,0.941,+-0.05,0.2%,,
-20.2,19.3,1.0,1.0,+-0.05,0.2%,,
