"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
120.0,2.206,0.0,0.0,+-0.1,+-0.15%,,
120.0,2.392,0.0109,0.0506,+-0.1,+-0.15%,,
120.0,2.592,0.0236,0.1016,+-0.1,+-0.15%,,
120.0,2.951,0.0496,0.1828,+-0.1,+-0.15%,,
120.0,3.482,0.0844,0.2661,+-0.1,+-0.15%,,
120.0,4.399,0.148,0.3686,+-0.1,+-0.15%,,
120.0,5.936,0.267,0.4495,+-0.1,+-0.15%,,
120.0,6.536,0.3293,0.4422,+-0.1,+-0.15%,,
120.0,6.584,0.3361,0.4304,+-0.1,+-0.15%,,
120.0,6.771,0.3895,0.3895,+-0.1,+-0.15%,,
