"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,25.87,0.0,,+- 0.005,+- 0.2%,,
338.15,35.82,0.0525,,+- 0.005,+- 0.2%,,
338.15,41.26,0.0881,,+- 0.005,+- 0.2%,,
338.15,48.8,0.151,,+- 0.005,+- 0.2%,,
338.15,52.7,0.1932,,+- 0.005,+- 0.2%,,
338.15,58.51,0.2765,,+- 0.005,+- 0.2%,,
338.15,63.98,0.4004,,+- 0.005,+- 0.2%,,
338.15,66.18,0.477,,+- 0.005,+- 0.2%,,
338.15,68.31,0.5828,,+- 0.005,+- 0.2%,,
338.15,69.95,0.7153,,+- 0.005,+- 0.2%,,
338.15,70.44,0.785,,+- 0.005,+- 0.2%,,
338.15,70.58,0.8388,,+- 0.005,+- 0.2%,,
338.15,70.2,0.9019,,+- 0.005,+- 0.2%,,
338.15,68.48,0.9579,,+- 0.005,+- 0.2%,,
338.15,65.38,1.0,,+- 0.005,+- 0.2%,,
