"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
323.2,6.4,0.04,0.957,,,,
323.2,17.7,0.121,0.984,,,,
323.2,26.4,0.183,0.987,,,,
323.2,36.4,0.267,0.988,,,,
323.2,50.3,0.391,0.989,,,,
323.2,60.7,0.5,0.988,,,,
323.2,70.2,0.606,0.986,,,,
323.2,79.5,0.737,0.985,,,,
323.2,87.8,0.859,0.982,,,,
323.2,91.4,0.915,0.978,,,,
323.2,92.3,0.945,0.945,,,,
