"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
100.1,9.76,0.18,,+-0.1,+-0.05,,
100.1,19.9,0.322,,+-0.1,+-0.05,,
100.1,28.82,0.425,,+-0.1,+-0.05,,
100.1,40.18,0.504,,+-0.1,+-0.05,,
