"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
298.23,149.4,0.05018,,,,,
298.23,148.01,0.08719,,,,,
298.23,143.81,0.19053,,,,,
298.23,136.41,0.34009,,,,,
298.23,126.01,0.49452,,,,,
298.23,112.11,0.62411,,,,,
298.23,97.73,0.71217,,,,,
298.23,78.03,0.79953,,,,,
298.23,44.05,0.90555,,,,,
