"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,11.75,0.0758,0.0273,+-0.02,+-0.004,+-0.0005,+-0.0005
313.15,10.655,0.2067,0.0818,+-0.02,+-0.004,+-0.0005,+-0.0005
313.15,10.037,0.2824,0.1184,+-0.02,+-0.004,+-0.0005,+-0.0005
313.15,9.193,0.3846,0.1756,+-0.02,+-0.004,+-0.0005,+-0.0005
313.15,8.701,0.445,0.2144,+-0.02,+-0.004,+-0.0005,+-0.0005
313.15,8.077,0.5203,0.2675,+-0.02,+-0.004,+-0.0005,+-0.0005
313.15,7.92,0.541,0.2861,+-0.02,+-0.004,+-0.0005,+-0.0005
313.15,6.82,0.6738,0.412,+-0.02,+-0.004,+-0.0005,+-0.0005
313.15,6.386,0.7275,0.4751,+-0.02,+-0.004,+-0.0005,+-0.0005
313.15,6.352,0.732,0.4807,+-0.02,+-0.004,+-0.0005,+-0.0005
313.15,4.752,0.9288,0.8151,+-0.02,+-0.004,+-0.0005,+-0.0005
