"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
298.15,28.4,0.0,,,,,
298.15,34.3,0.0756,,,,,
298.15,43.4,0.1501,,,,,
298.15,58.3,0.2542,,,,,
298.15,66.2,0.3182,,,,,
298.15,72.0,0.3743,,,,,
298.15,86.1,0.4625,,,,,
298.15,92.3,0.5176,,,,,
298.15,100.2,0.5683,,,,,
298.15,109.7,0.6404,,,,,
298.15,110.1,0.65,,,,,
298.15,121.3,0.7229,,,,,
298.15,131.0,0.7863,,,,,
298.15,140.8,0.8563,,,,,
298.15,153.2,0.9426,,,,,
