"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.19,30.864,0.0,0.0,,,,
298.19,31.042,0.05,0.0557,,,,
298.19,31.259,0.1,0.1132,,,,
298.19,31.541,0.15,0.1736,,,,
298.19,31.917,0.2,0.2371,,,,
298.19,32.411,0.25,0.3035,,,,
298.19,33.047,0.3,0.3721,,,,
298.19,33.849,0.35,0.4418,,,,
298.19,34.839,0.4,0.5116,,,,
298.19,36.034,0.45,0.5798,,,,
298.19,37.426,0.5,0.6443,,,,
298.19,39.002,0.55,0.7046,,,,
298.19,40.748,0.6,0.7581,,,,
298.19,42.651,0.65,0.8065,,,,
298.19,44.699,0.7,0.8493,,,,
298.19,46.87,0.75,0.8865,,,,
298.19,49.13,0.8,0.9182,,,,
298.19,51.44,0.85,0.9449,,,,
298.19,53.761,0.9,0.9671,,,,
298.19,56.05,0.95,0.9853,,,,
298.19,58.218,1.0,1.0,,,,
