"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,24.42,0.0,0.0,+-0.5,,,
313.15,26.52,0.0297,0.104,+-0.5,,,
313.15,29.75,0.0787,0.2355,+-0.5,,,
313.15,32.205,0.1171,0.3175,+-0.5,,,
313.15,35.12,0.1643,0.4026,+-0.5,,,
313.15,38.78,0.2268,0.4953,+-0.5,,,
313.15,42.97,0.3076,0.5855,+-0.5,,,
313.15,47.55,0.3958,0.6674,+-0.5,,,
313.15,58.195,0.6136,0.8144,+-0.5,,,
313.15,62.98,0.7174,0.8707,+-0.5,,,
313.15,67.075,0.8099,0.9154,+-0.5,,,
313.15,70.685,0.8872,0.9508,+-0.5,,,
313.15,73.325,0.9434,0.9754,+-0.5,,,
313.15,74.995,0.9806,0.9914,+-0.5,,,
313.15,75.76,1.0,1.0,+-0.5,,,
