"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
50,0.346165,0.02088,0.03623,0.1,,,
50,0.356932,0.06317,0.10531,0.1,,,
50,0.37383,0.12799,0.20164,0.1,,,
50,0.413628,0.30936,0.4243,0.1,,,
50,0.445833,0.47907,0.58688,0.1,,,
50,0.474001,0.66011,0.73408,0.1,,,
50,0.493678,0.82514,0.85784,0.1,,,
50,0.501251,0.9113,0.92446,0.1,,,
50,0.505213,0.97014,0.97358,0.1,,,
50,0.505887,0.98205,0.98399,0.1,,,
