"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.4,52.9,0.5114,,0.1,,,
30.5,58.1,0.5114,,0.1,,,
40.3,71.45,0.5114,,0.1,,,
50.0,84.61,0.5114,,0.1,,,
59.2,97.54,0.5114,,0.1,,,
69.7,112.4,0.5114,,0.1,,,
79.4,126.7,0.5114,,0.1,,,
89.2,137.6,0.5114,,0.1,,,
99.6,148.3,0.5114,,0.1,,,
