"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
169.4,6.74,0.0292,0.9893,,,,
169.4,14.35,0.0611,0.9899,,,,
169.4,24.5,0.0975,0.9877,,,,
169.4,35.11,0.1336,0.9851,,,,
169.4,43.28,0.1594,0.983,,,,
169.4,52.26,0.1867,0.9815,,,,
169.4,59.44,0.2066,0.9782,,,,
169.4,60.08,0.2093,0.9782,,,,
169.4,75.63,0.25,0.9767,,,,
169.4,89.55,0.2843,0.9711,,,,
169.4,102.17,0.3136,0.9678,,,,
169.4,114.33,0.3419,0.9631,,,,
169.4,126.76,0.3678,0.9582,,,,
169.4,130.19,0.3759,0.9562,,,,
169.4,132.03,0.3777,0.9549,,,,
169.4,135.18,0.3852,0.9548,,,,
169.4,141.75,0.4031,0.9513,,,,
169.4,152.37,0.4256,0.9441,,,,
169.4,165.47,0.4518,0.9393,,,,
169.4,178.99,0.4769,0.9312,,,,
169.4,192.57,0.5052,0.9251,,,,
169.4,204.84,0.5315,0.9191,,,,
169.4,207.39,0.5345,0.9181,,,,
169.4,218.97,0.5597,0.9115,,,,
169.4,221.46,0.5665,0.9083,,,,
169.4,232.49,0.5928,0.8978,,,,
169.4,240.07,0.6153,0.8906,,,,
169.4,247.59,0.6322,0.8798,,,,
169.4,253.73,0.6462,0.8664,,,,
169.4,260.48,0.6771,0.8514,,,,
169.4,265.72,0.725,0.8341,,,,
