"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
332.45,101.3,0.9333,0.9848,+-0.1,+-0.07,,
334.15,101.3,0.8682,0.9851,+-0.1,+-0.07,,
337.05,101.3,0.7619,0.9777,+-0.1,+-0.07,,
340.95,101.3,0.6437,0.9655,+-0.1,+-0.07,,
344.35,101.3,0.5526,0.9552,+-0.1,+-0.07,,
348.15,101.3,0.476,0.9421,+-0.1,+-0.07,,
351.75,101.3,0.3996,0.9271,+-0.1,+-0.07,,
357.35,101.3,0.3321,0.9017,+-0.1,+-0.07,,
367.15,101.3,0.2219,0.8469,+-0.1,+-0.07,,
373.65,101.3,0.1762,0.7981,+-0.1,+-0.07,,
385.45,101.3,0.1197,0.7121,+-0.1,+-0.07,,
392.55,101.3,0.0799,0.6032,+-0.1,+-0.07,,
401.65,101.3,0.048,0.4384,+-0.1,+-0.07,,
407.15,101.3,0.0332,0.3372,+-0.1,+-0.07,,
414.25,101.3,0.0144,0.141,+-0.1,+-0.07,,
