"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
50,485.18,0.0,0.0,,,,
50,493.09,0.0085,0.0239,,,,
50,505.35,0.025,0.0648,,,,
50,539.33,0.0686,0.1599,,,,
50,568.95,0.1087,0.2278,,,,
50,586.5,0.1369,0.2679,,,,
50,609.56,0.182,0.3228,,,,
50,630.0,0.2285,0.3695,,,,
50,654.56,0.2948,0.4259,,,,
50,666.45,0.3407,0.4592,,,,
50,683.74,0.4147,0.5064,,,,
50,689.33,0.4627,0.5345,,,,
50,696.75,0.5417,0.5775,,,,
50,698.63,0.6159,0.6172,,,,
50,696.0,0.6967,0.664,,,,
50,690.45,0.7611,0.7039,,,,
50,680.18,0.8163,0.7455,,,,
50,671.7,0.8557,0.7814,,,,
50,660.86,0.8904,0.8167,,,,
50,652.12,0.9143,0.8477,,,,
50,641.55,0.9344,0.8751,,,,
50,630.83,0.9506,0.9008,,,,
50,617.93,0.9696,0.9354,,,,
50,595.05,1.0,1.0,,,,
