"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
334.65,20,0.0,0.0,+-0.1,+-0.01,,
334.15,20,0.012,0.03,+-0.1,+-0.01,,
333.25,20,0.042,0.098,+-0.1,+-0.01,,
332.55,20,0.074,0.156,+-0.1,+-0.01,,
331.85,20,0.119,0.219,+-0.1,+-0.01,,
331.15,20,0.169,0.277,+-0.1,+-0.01,,
330.65,20,0.23,0.325,+-0.1,+-0.01,,
330.35,20,0.296,0.362,+-0.1,+-0.01,,
330.25,20,0.362,0.399,+-0.1,+-0.01,,
330.25,20,0.435,0.425,+-0.1,+-0.01,,
330.35,20,0.51,0.449,+-0.1,+-0.01,,
330.55,20,0.577,0.469,+-0.1,+-0.01,,
330.75,20,0.629,0.484,+-0.1,+-0.01,,
330.95,20,0.692,0.501,+-0.1,+-0.01,,
331.55,20,0.748,0.52,+-0.1,+-0.01,,
332.05,20,0.795,0.542,+-0.1,+-0.01,,
332.65,20,0.841,0.562,+-0.1,+-0.01,,
333.55,20,0.885,0.592,+-0.1,+-0.01,,
334.75,20,0.917,0.633,+-0.1,+-0.01,,
335.55,20,0.936,0.665,+-0.1,+-0.01,,
337.15,20,0.956,0.711,+-0.1,+-0.01,,
338.15,20,0.966,0.756,+-0.1,+-0.01,,
340.65,20,0.983,0.85,+-0.1,+-0.01,,
344.35,20,1.0,1.0,+-0.1,+-0.01,,
