"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
379.98,17.51,0.0,0.0,0.05,,0.005,0.005
380.2,24.34,0.026,0.196,0.05,,0.005,0.005
380.15,34.96,0.06,0.37,0.05,,0.005,0.005
379.98,48.26,0.093,0.477,0.05,,0.005,0.005
380.06,62.26,0.132,0.543,0.05,,0.005,0.005
380.19,75.84,0.173,0.579,0.05,,0.005,0.005
380.22,89.63,0.22,0.593,0.05,,0.005,0.005
380.09,103.42,0.271,0.588,0.05,,0.005,0.005
380.25,112.87,0.311,0.572,0.05,,0.005,0.005
380.15,122.86,0.378,0.539,0.05,,0.005,0.005
