"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,9.56,0.0,,+-0.01,+-0.003,,
373.15,15.41,0.046,,+-0.01,+-0.003,,
373.15,25.44,0.1122,,+-0.01,+-0.003,,
373.15,37.64,0.2506,,+-0.01,+-0.003,,
373.15,41.8,0.3492,,+-0.01,+-0.003,,
373.15,44.46,0.4486,,+-0.01,+-0.003,,
373.15,45.67,0.4989,,+-0.01,+-0.003,,
373.15,47.1,0.5923,,+-0.01,+-0.003,,
373.15,48.12,0.6574,,+-0.01,+-0.003,,
373.15,48.66,0.6963,,+-0.01,+-0.003,,
373.15,49.54,0.7578,,+-0.01,+-0.003,,
373.15,50.84,0.8518,,+-0.01,+-0.003,,
373.15,51.84,0.9549,,+-0.01,+-0.003,,
373.15,51.85,1.0,,+-0.01,+-0.003,,
