"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
65.0,3103,0.439,0.772,,,,
65.0,3254,0.46,0.78,,,,
65.0,3696,0.524,0.802,,,,
65.0,4606,0.646,0.838,,,,
65.0,5419,0.733,0.853,,,,
