"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
353.15,47.49,0.0,0.0,0.02,0.02,,
353.15,51.38,0.0036,0.0829,0.02,0.02,,
353.15,60.76,0.013,0.2231,0.02,0.02,,
353.15,72.12,0.0314,0.3602,0.02,0.02,,
353.15,84.12,0.0627,0.4647,0.02,0.02,,
353.15,85.76,0.0697,0.4812,0.02,0.02,,
353.15,87.31,0.0794,0.4913,0.02,0.02,,
353.15,88.76,0.0976,0.5037,0.02,0.02,,
353.15,90.13,0.1185,0.509,0.02,0.02,,
353.15,92.19,0.1735,0.5333,0.02,0.02,,
353.15,92.76,0.1956,0.5343,0.02,0.02,,
353.15,93.76,0.2344,0.5415,0.02,0.02,,
353.15,95.16,0.2926,0.5528,0.02,0.02,,
353.15,96.93,0.3798,0.5688,0.02,0.02,,
353.15,98.48,0.4686,0.5898,0.02,0.02,,
353.15,99.61,0.5545,0.6227,0.02,0.02,,
353.15,100.34,0.6948,0.7001,0.02,0.02,,
353.15,98.98,0.8079,0.7809,0.02,0.02,,
353.15,97.98,0.8667,0.8296,0.02,0.02,,
353.15,94.83,0.9473,0.9208,0.02,0.02,,
353.15,92.49,1.0,1.0,0.02,0.02,,
