"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
351.13,101.32,0.0,0.0,+-0.01,+-0.02,+-0.01,+-0.01
349.67,101.32,0.0314,0.0779,+-0.01,+-0.02,+-0.01,+-0.01
349.37,101.32,0.0439,0.0973,+-0.01,+-0.02,+-0.01,+-0.01
349.08,101.32,0.0536,0.1142,+-0.01,+-0.02,+-0.01,+-0.01
348.5,101.32,0.0739,0.1515,+-0.01,+-0.02,+-0.01,+-0.01
347.95,101.32,0.0962,0.1871,+-0.01,+-0.02,+-0.01,+-0.01
347.68,101.32,0.1115,0.2083,+-0.01,+-0.02,+-0.01,+-0.01
347.1,101.32,0.1451,0.248,+-0.01,+-0.02,+-0.01,+-0.01
346.78,101.32,0.1634,0.2667,+-0.01,+-0.02,+-0.01,+-0.01
346.45,101.32,0.1869,0.2919,+-0.01,+-0.02,+-0.01,+-0.01
346.23,101.32,0.2109,0.3138,+-0.01,+-0.02,+-0.01,+-0.01
345.97,101.32,0.2366,0.3338,+-0.01,+-0.02,+-0.01,+-0.01
345.65,101.32,0.2835,0.3683,+-0.01,+-0.02,+-0.01,+-0.01
345.49,101.32,0.3079,0.3848,+-0.01,+-0.02,+-0.01,+-0.01
345.31,101.32,0.3582,0.4161,+-0.01,+-0.02,+-0.01,+-0.01
345.17,101.32,0.4168,0.4467,+-0.01,+-0.02,+-0.01,+-0.01
345.13,101.32,0.4536,0.4669,+-0.01,+-0.02,+-0.01,+-0.01
345.15,101.32,0.4984,0.4904,+-0.01,+-0.02,+-0.01,+-0.01
345.24,101.32,0.5396,0.5121,+-0.01,+-0.02,+-0.01,+-0.01
345.36,101.32,0.5815,0.5353,+-0.01,+-0.02,+-0.01,+-0.01
345.63,101.32,0.6325,0.5639,+-0.01,+-0.02,+-0.01,+-0.01
345.9,101.32,0.6728,0.5887,+-0.01,+-0.02,+-0.01,+-0.01
346.75,101.32,0.7574,0.6484,+-0.01,+-0.02,+-0.01,+-0.01
348.1,101.32,0.8347,0.725,+-0.01,+-0.02,+-0.01,+-0.01
348.7,101.32,0.8608,0.7542,+-0.01,+-0.02,+-0.01,+-0.01
350.68,101.32,0.9215,0.8488,+-0.01,+-0.02,+-0.01,+-0.01
350.87,101.32,0.9268,0.8576,+-0.01,+-0.02,+-0.01,+-0.01
351.47,101.32,0.9433,0.886,+-0.01,+-0.02,+-0.01,+-0.01
351.65,101.32,0.9467,0.8921,+-0.01,+-0.02,+-0.01,+-0.01
353.79,101.32,1.0,1.0,+-0.01,+-0.02,+-0.01,+-0.01
