"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.1,56.0,0.29,,0.1,,,
30.5,62.6,0.29,,0.1,,,
40.2,78.64,0.29,,0.1,,,
49.4,93.66,0.29,,0.1,,,
59.6,110.4,0.29,,0.1,,,
69.4,125.7,0.29,,0.1,,,
79.7,138.6,0.29,,0.1,,,
89.3,152.0,0.29,,0.1,,,
99.3,153.5,0.29,,0.1,,,
