"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,13.346,0.0,0.0,0.01,,0.0003,0.0003
308.15,15.219,0.0637,0.166,0.01,,0.0003,0.0003
308.15,16.184,0.1377,0.2562,0.01,,0.0003,0.0003
308.15,16.463,0.1751,0.285,0.01,,0.0003,0.0003
308.15,16.593,0.2096,0.3073,0.01,,0.0003,0.0003
308.15,16.785,0.2922,0.3477,0.01,,0.0003,0.0003
308.15,16.848,0.357,0.3728,0.01,,0.0003,0.0003
308.15,16.824,0.4684,0.4114,0.01,,0.0003,0.0003
308.15,16.755,0.5168,0.4285,0.01,,0.0003,0.0003
308.15,16.559,0.6015,0.461,0.01,,0.0003,0.0003
308.15,15.365,0.7663,0.5604,0.01,,0.0003,0.0003
308.15,14.485,0.8343,0.6271,0.01,,0.0003,0.0003
308.15,12.858,0.9212,0.7604,0.01,,0.0003,0.0003
308.15,10.519,1.0,1.0,0.01,,0.0003,0.0003
