"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,59.2,0.0,,,,,
313.15,73.1,0.0756,,,,,
313.15,124.7,0.2542,,,,,
313.15,129.3,0.3182,,,,,
313.15,142.5,0.3743,,,,,
313.15,165.1,0.4625,,,,,
313.15,177.8,0.5176,,,,,
313.15,190.7,0.5683,,,,,
313.15,208.8,0.65,,,,,
313.15,228.9,0.7229,,,,,
313.15,245.2,0.7863,,,,,
313.15,263.9,0.8563,,,,,
313.15,287.0,0.9426,,,,,
