"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
25,95.1,0.0,,,,,
25,101.9,0.006,,,,,
25,107.6,0.015,,,,,
25,113.1,0.029,,,,,
25,117.2,0.053,,,,,
25,119.9,0.087,,,,,
25,122.4,0.145,,,,,
25,123.3,0.196,,,,,
25,123.4,0.242,,,,,
25,123.4,0.283,,,,,
25,122.9,0.37,,,,,
25,122.5,0.439,,,,,
25,122.1,0.493,,,,,
25,121.1,0.53,,,,,
25,121.3,0.539,,,,,
25,120.1,0.573,,,,,
25,120.3,0.59,,,,,
25,118.9,0.623,,,,,
25,116.0,0.682,,,,,
25,112.7,0.733,,,,,
25,108.2,0.792,,,,,
25,99.9,0.861,,,,,
25,94.4,0.89,,,,,
25,87.1,0.922,,,,,
25,78.3,0.956,,,,,
25,70.5,0.976,,,,,
25,63.9,0.99,,,,,
25,58.8,1.0,,,,,
