"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,2.652,0.0,,0.004,0.004,0.0005,
313.15,5.3,0.0689,,0.004,0.004,0.0005,
313.15,6.199,0.1439,,0.004,0.004,0.0005,
313.15,6.846,0.2636,,0.004,0.004,0.0005,
313.15,6.966,0.3156,,0.004,0.004,0.0005,
313.15,7.087,0.3763,,0.004,0.004,0.0005,
313.15,7.119,0.3931,,0.004,0.004,0.0005,
313.15,7.179,0.4396,,0.004,0.004,0.0005,
313.15,7.253,0.4834,,0.004,0.004,0.0005,
313.15,7.322,0.5296,,0.004,0.004,0.0005,
313.15,7.365,0.5629,,0.004,0.004,0.0005,
313.15,7.415,0.5956,,0.004,0.004,0.0005,
313.15,7.446,0.6252,,0.004,0.004,0.0005,
313.15,7.498,0.6899,,0.004,0.004,0.0005,
313.15,7.529,0.7532,,0.004,0.004,0.0005,
313.15,7.539,0.7991,,0.004,0.004,0.0005,
313.15,7.494,0.8729,,0.004,0.004,0.0005,
313.15,7.378,0.9262,,0.004,0.004,0.0005,
313.15,7.006,1.0,,0.004,0.004,0.0005,
