"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
276.6,2.676,0.2506,,0.02,0.005,0.001,0.001
278.56,2.804,0.2506,,0.02,0.005,0.001,0.001
283.3,3.122,0.2506,,0.02,0.005,0.001,0.001
288.43,3.495,0.2506,,0.02,0.005,0.001,0.001
293.4,3.878,0.2506,,0.02,0.005,0.001,0.001
298.31,4.275,0.2506,,0.02,0.005,0.001,0.001
303.31,4.706,0.2506,,0.02,0.005,0.001,0.001
308.27,5.152,0.2506,,0.02,0.005,0.001,0.001
313.28,5.618,0.2506,,0.02,0.005,0.001,0.001
318.3,6.109,0.2506,,0.02,0.005,0.001,0.001
323.28,6.604,0.2506,,0.02,0.005,0.001,0.001
328.3,7.119,0.2506,,0.02,0.005,0.001,0.001
333.33,7.643,0.2506,,0.02,0.005,0.001,0.001
343.31,8.683,0.2506,,0.02,0.005,0.001,0.001
353.38,9.708,0.2506,,0.02,0.005,0.001,0.001
363.64,10.688,0.2506,,0.02,0.005,0.001,0.001
373.65,11.483,0.2506,,0.02,0.005,0.001,0.001
383.17,12.028,0.2506,,0.02,0.005,0.001,0.001
393.16,12.298,0.2506,,0.02,0.005,0.001,0.001
399.05,12.333,0.2506,,0.02,0.005,0.001,0.001
