"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,74.173,0.0,,+-0.01,+-0.003,,
373.15,74.138,0.0,,+-0.01,+-0.003,,
373.15,72.867,0.0485,,+-0.01,+-0.003,,
373.15,70.116,0.1474,,+-0.01,+-0.003,,
373.15,66.784,0.2642,,+-0.01,+-0.003,,
373.15,63.758,0.3664,,+-0.01,+-0.003,,
373.15,60.645,0.4662,,+-0.01,+-0.003,,
373.15,57.799,0.5549,,+-0.01,+-0.003,,
373.15,59.642,0.4978,,,,,
373.15,57.731,0.556,,,,,
373.15,54.294,0.6568,,,,,
373.15,50.655,0.7584,,,,,
373.15,46.945,0.8565,,,,,
373.15,42.608,0.9649,,,,,
373.15,41.158,1.0,,,,,
373.15,41.137,1.0,,,,,
