"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.1,32.7,0.516,,0.1,,,
35.7,38.6,0.516,,0.1,,,
49.8,50.5,0.516,,0.1,,,
69.6,67.0,0.516,,0.1,,,
79.1,75.33,0.516,,0.1,,,
98.8,92.51,0.516,,0.1,,,
