"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
293.15,6.493,0.0,0.0,0.01,,0.0003,0.0003
293.15,7.278,0.0637,0.1533,0.01,,0.0003,0.0003
293.15,7.667,0.1377,0.2314,0.01,,0.0003,0.0003
293.15,7.742,0.1751,0.2566,0.01,,0.0003,0.0003
293.15,7.777,0.2096,0.2754,0.01,,0.0003,0.0003
293.15,7.802,0.2922,0.3098,0.01,,0.0003,0.0003
293.15,7.815,0.357,0.3304,0.01,,0.0003,0.0003
293.15,7.743,0.4684,0.3642,0.01,,0.0003,0.0003
293.15,7.675,0.5167,0.3801,0.01,,0.0003,0.0003
293.15,7.561,0.6013,0.4088,0.01,,0.0003,0.0003
293.15,6.886,0.766,0.5041,0.01,,0.0003,0.0003
293.15,6.397,0.8337,0.5717,0.01,,0.0003,0.0003
293.15,5.529,0.9208,0.7117,0.01,,0.0003,0.0003
293.15,4.237,1.0,1.0,0.01,,0.0003,0.0003
