"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
401.55,50.0,0.0,0.0,+-0.1,+-0.01,,
400.65,50.0,0.013,0.028,+-0.1,+-0.01,,
399.85,50.0,0.036,0.075,+-0.1,+-0.01,,
399.05,50.0,0.059,0.118,+-0.1,+-0.01,,
397.95,50.0,0.09,0.188,+-0.1,+-0.01,,
396.55,50.0,0.126,0.253,+-0.1,+-0.01,,
394.75,50.0,0.17,0.335,+-0.1,+-0.01,,
393.05,50.0,0.218,0.415,+-0.1,+-0.01,,
391.35,50.0,0.268,0.489,+-0.1,+-0.01,,
389.15,50.0,0.333,0.579,+-0.1,+-0.01,,
387.05,50.0,0.397,0.649,+-0.1,+-0.01,,
384.45,50.0,0.482,0.726,+-0.1,+-0.01,,
382.75,50.0,0.545,0.779,+-0.1,+-0.01,,
381.15,50.0,0.598,0.822,+-0.1,+-0.01,,
379.55,50.0,0.66,0.87,+-0.1,+-0.01,,
378.05,50.0,0.717,0.902,+-0.1,+-0.01,,
376.75,50.0,0.766,0.93,+-0.1,+-0.01,,
375.75,50.0,0.807,0.941,+-0.1,+-0.01,,
374.65,50.0,0.851,0.96,+-0.1,+-0.01,,
373.85,50.0,0.887,0.97,+-0.1,+-0.01,,
373.15,50.0,0.918,0.977,+-0.1,+-0.01,,
372.55,50.0,0.94,0.983,+-0.1,+-0.01,,
372.25,50.0,0.965,0.991,+-0.1,+-0.01,,
371.85,50.0,1.0,1.0,+-0.1,+-0.01,,
