"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,32.053,0.0,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,32.161,0.0503,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,32.404,0.1603,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,32.595,0.2466,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,32.817,0.3465,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,33.055,0.451,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,33.254,0.5463,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,33.5,0.653,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,33.72,0.7534,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,33.927,0.8508,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,34.155,0.9536,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,34.257,1.0,,+-0.01,+-0.003,+-0.0005,+-0.0005
