"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
0,75,0.034,0.931,+-0.15,1.6,,
0,100,0.029,0.924,+-0.15,1.6,,
0,150,0.034,0.92,+-0.15,1.6,,
0,200,0.039,0.911,+-0.15,1.6,,
0,300,0.047,0.886,+-0.15,1.6,,
0,500,0.056,0.909,+-0.15,1.6,,
0,1000,0.061,0.914,+-0.15,1.6,,
