"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
318.15,30.108,0.00171,,,,,
318.15,30.288,0.00346,,,,,
318.15,30.447,0.00521,,,,,
318.15,30.588,0.00702,,,,,
318.15,30.76,0.00891,,,,,
318.15,30.988,0.01206,,,,,
318.15,31.225,0.01533,,,,,
318.15,31.493,0.01881,,,,,
318.15,31.751,0.0239,,,,,
318.15,32.093,0.03129,,,,,
318.15,32.409,0.03986,,,,,
318.15,32.699,0.05026,,,,,
318.15,32.92,0.06107,,,,,
318.15,33.116,0.07401,,,,,
318.15,33.287,0.08939,,,,,
318.15,33.402,0.10605,,,,,
318.15,33.486,0.12789,,,,,
318.15,33.521,0.1552,,,,,
318.15,33.528,0.18034,,,,,
318.15,33.52,0.20721,,,,,
318.15,33.472,0.25882,,,,,
318.15,33.416,0.30951,,,,,
318.15,33.34,0.35453,,,,,
318.15,33.256,0.41031,,,,,
318.15,33.176,0.45424,,,,,
318.15,33.165,0.46271,,,,,
318.15,33.063,0.51026,,,,,
318.15,32.956,0.54794,,,,,
318.15,32.919,0.55139,,,,,
318.15,32.723,0.60081,,,,,
318.15,32.385,0.65304,,,,,
318.15,31.899,0.70056,,,,,
318.15,31.264,0.74179,,,,,
318.15,30.031,0.79149,,,,,
318.15,28.538,0.83039,,,,,
318.15,26.919,0.86015,,,,,
318.15,24.79,0.88931,,,,,
318.15,22.01,0.91775,,,,,
318.15,19.457,0.93823,,,,,
318.15,16.308,0.95887,,,,,
318.15,13.504,0.97426,,,,,
318.15,11.894,0.98211,,,,,
318.15,10.471,0.98858,,,,,
318.15,9.082,0.99448,,,,,
318.15,8.283,0.99782,,,,,
