"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,45.007,0.0,0.0,0.01,0.005,,
313.15,46.344,0.0641,0.0898,0.01,0.005,,
313.15,47.089,0.1024,0.1401,0.01,0.005,,
313.15,48.195,0.1611,0.213,0.01,0.005,,
313.15,49.174,0.2147,0.2759,0.01,0.005,,
313.15,50.077,0.2668,0.334,0.01,0.005,,
313.15,50.932,0.3179,0.3887,0.01,0.005,,
313.15,51.708,0.366,0.4381,0.01,0.005,,
313.15,52.558,0.4208,0.4925,0.01,0.005,,
313.15,53.329,0.4717,0.5415,0.01,0.005,,
313.15,53.321,0.4749,0.5445,0.01,0.005,,
313.15,54.04,0.5206,0.5873,0.01,0.005,,
313.15,54.054,0.5251,0.5915,0.01,0.005,,
313.15,54.749,0.5709,0.6333,0.01,0.005,,
313.15,54.75,0.5745,0.6365,0.01,0.005,,
313.15,55.396,0.6217,0.6788,0.01,0.005,,
313.15,56.068,0.6723,0.7233,0.01,0.005,,
313.15,56.683,0.7205,0.7651,0.01,0.005,,
313.15,57.278,0.7682,0.8059,0.01,0.005,,
313.15,57.846,0.8154,0.8459,0.01,0.005,,
313.15,58.395,0.8616,0.8848,0.01,0.005,,
313.15,58.919,0.9089,0.9243,0.01,0.005,,
313.15,59.428,0.9552,0.9628,0.01,0.005,,
313.15,59.924,1.0,1.0,0.01,0.005,,
