"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.3,7.74,0.883,,0.1,,,
35.6,9.95,0.883,,0.1,,,
49.8,13.9,0.883,,0.1,,,
69.5,17.8,0.883,,0.1,,,
79.6,19.8,0.883,,0.1,,,
99.3,24.7,0.883,,0.1,,,
