"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,7.454,0.0,,+-0.01,+-0.003,,
373.15,7.452,0.0,,+-0.01,+-0.003,,
373.15,17.544,0.1346,,+-0.01,+-0.003,,
373.15,24.207,0.2319,,+-0.01,+-0.003,,
373.15,30.452,0.3337,,+-0.01,+-0.003,,
373.15,35.924,0.4311,,+-0.01,+-0.003,,
373.15,41.114,0.5299,,+-0.01,+-0.003,,
373.15,43.776,0.5838,,+-0.01,+-0.003,,
373.15,41.869,0.5446,,+-0.01,+-0.003,,
373.15,46.498,0.6417,,+-0.01,+-0.003,,
373.15,51.543,0.7486,,+-0.01,+-0.003,,
373.15,56.37,0.852,,+-0.01,+-0.003,,
373.15,63.766,1.0,,+-0.01,+-0.003,,
