"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.15,32.76,0.00432,0.0512,,,,
343.15,36.359,0.01517,0.1532,,,,
343.15,39.819,0.02712,0.2348,,,,
343.15,44.442,0.04616,0.3245,,,,
343.15,48.569,0.0676,0.3906,,,,
343.15,54.055,0.10967,0.4662,,,,
343.15,58.586,0.17086,0.5216,,,,
343.15,61.796,0.24667,0.5604,,,,
343.15,64.113,0.32371,0.5904,,,,
343.15,65.695,0.38828,0.6139,,,,
343.15,66.342,0.41734,0.6244,,,,
343.15,68.138,0.5047,0.6578,,,,
343.15,69.518,0.58067,0.6907,,,,
343.15,70.396,0.63418,0.717,,,,
343.15,71.591,0.72444,0.7681,,,,
343.15,71.97,0.76372,0.7934,,,,
343.15,72.315,0.80836,0.8247,,,,
343.15,72.552,0.85784,0.8635,,,,
343.15,72.623,0.89064,0.8917,,,,
343.15,72.614,0.89935,0.8995,,,,
343.15,72.593,0.92445,0.9229,,,,
343.15,72.512,0.9537,0.9515,,,,
343.15,72.433,0.97315,0.9713,,,,
343.15,72.388,0.98153,0.9801,,,,
