"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.15,19.2,0.0,0.0,0.05,0.05,,
343.15,20.1,0.021,0.062,0.05,0.05,,
343.15,22.1,0.078,0.185,0.05,0.05,,
343.15,23.4,0.121,0.275,0.05,0.05,,
343.15,25.1,0.18,0.361,0.05,0.05,,
343.15,27.5,0.276,0.474,0.05,0.05,,
343.15,29.6,0.364,0.564,0.05,0.05,,
343.15,31.4,0.45,0.635,0.05,0.05,,
343.15,32.8,0.52,0.691,0.05,0.05,,
343.15,34.0,0.58,0.745,0.05,0.05,,
343.15,35.5,0.665,0.785,0.05,0.05,,
343.15,37.4,0.762,0.86,0.05,0.05,,
343.15,38.4,0.827,0.894,0.05,0.05,,
343.15,39.3,0.884,0.928,0.05,0.05,,
343.15,40.0,0.926,0.952,0.05,0.05,,
343.15,40.6,0.956,0.972,0.05,0.05,,
343.15,41.7,1.0,1.0,0.05,0.05,,
