"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
-65,161,,0.477,,,,
-65,327,,0.717,,,,
-65,517,,0.789,,,,
-65,659,0.261,0.813,,,,
-65,773,0.344,0.815,,,,
-65,773,0.35,0.82,,,,
-65,812,,0.822,,,,
-65,932,0.661,0.836,,,,
-65,932,0.664,0.83,,,,
